longitude,latitude,median_income,median_house_value
-120.6,37.34,2.1182,68900.0
-120.61,37.36,1.9135,87500.0
-120.57,37.35,3.003,101300.0
-120.6,37.35,3.2955,88600.0
-120.59,37.35,3.5393,88000.0
-120.58,37.36,2.2179,67500.0
-120.64,37.2,2.0066,125000.0
-120.55,37.32,3.3194,141400.0
-120.49,37.26,1.8939,83000.0
-120.5,37.37,2.4012,79700.0
-120.41,37.16,2.0809,95800.0
-120.51,37.32,2.3099,89600.0
-120.49,37.32,3.0263,118300.0
-120.5,37.32,2.75,83200.0
-120.49,37.32,1.9528,85300.0
-120.48,37.32,2.1418,130600.0
-120.47,37.32,2.558,121600.0
-120.5,37.34,3.4559,108000.0
-120.48,37.34,4.67,127600.0
-120.47,37.34,3.6742,117200.0
-120.43,37.32,5.2522,125300.0
-120.45,37.32,4.8214,117800.0
-120.45,37.32,3.6471,101400.0
-120.46,37.33,6.3215,138200.0
-120.46,37.33,3.2852,98800.0
-120.44,37.31,5.2662,126200.0
-120.45,37.31,3.7652,133500.0
-120.46,37.31,3.48,95300.0
-120.48,37.31,2.355,75600.0
-120.5,37.31,2.6797,81800.0
-120.49,37.31,2.0521,72400.0
-120.48,37.3,1.5427,88500.0
-120.48,37.3,1.5,67000.0
-120.49,37.3,1.3125,60900.0
-120.44,37.31,3.0515,95200.0
-120.46,37.31,2.7344,87800.0
-120.47,37.3,2.1838,75000.0
-120.46,37.3,2.3095,68300.0
-120.51,37.29,1.7679,79800.0
-120.5,37.3,1.76,63200.0
-120.49,37.3,1.75,57600.0
-120.49,37.29,1.0955,62700.0
-120.47,37.29,1.2054,60900.0
-120.48,37.29,1.5635,60400.0
-120.47,37.28,1.7756,73300.0
-120.49,37.28,1.9535,57100.0
-120.44,37.28,2.3929,81100.0
-120.44,37.29,1.7222,101500.0
-120.46,37.29,2.3594,72300.0
-120.43,37.35,5.9378,212200.0
-120.4,37.3,1.5917,89400.0
-120.3,37.34,2.4286,103600.0
-120.32,37.29,2.3382,59600.0
-120.31,37.29,1.6929,55900.0
-120.31,37.29,1.5938,57600.0
-120.32,37.29,1.6172,56300.0
-120.25,37.23,2.1845,59900.0
-120.24,37.21,3.3929,93800.0
-120.35,37.31,2.0,87500.0
-121.0,37.25,3.1738,97600.0
-121.0,37.26,1.7062,77400.0
-121.0,37.25,2.6087,96200.0
-121.01,37.25,2.7316,97500.0
-121.06,37.18,3.0909,123400.0
-120.89,37.21,3.2262,97200.0
-121.02,37.09,2.0216,112500.0
-121.02,36.94,2.5074,117700.0
-120.77,37.01,3.125,156300.0
-120.95,37.09,2.875,97200.0
-120.85,37.08,4.1779,147800.0
-120.85,37.07,2.5363,86300.0
-120.84,37.07,2.2019,100000.0
-120.84,37.06,1.1301,78500.0
-120.85,37.06,1.5479,82000.0
-120.87,37.07,3.6331,88600.0
-120.87,37.05,2.595,104200.0
-120.85,37.05,3.1719,140600.0
-120.84,37.05,5.3988,165500.0
-120.79,37.08,2.9063,55000.0
-120.83,37.07,2.5598,120200.0
-120.82,37.05,1.933,140600.0
-120.65,37.09,2.4398,150000.0
-120.61,37.03,1.7841,67500.0
-120.7,36.99,2.9271,87500.0
-120.65,36.98,1.7188,49500.0
-120.63,36.98,2.0595,61300.0
-120.64,36.99,2.2794,75700.0
-120.62,36.99,1.9732,69400.0
-120.67,37.37,1.6607,87500.0
-121.16,41.78,2.1434,44000.0
-121.18,41.31,2.4519,57500.0
-120.87,41.54,2.2321,34600.0
-120.51,41.35,2.5074,69100.0
-120.48,41.82,2.0227,47500.0
-120.08,41.79,2.0903,56100.0
-120.12,41.4,2.6062,52600.0
-120.55,41.61,2.0802,47900.0
-119.54,38.51,2.35,95700.0
-119.44,38.53,1.5817,97800.0
-119.3,38.26,2.9509,114800.0
-118.98,38.03,3.5469,82500.0
-119.07,37.8,3.5294,160700.0
-119.08,37.78,2.7656,130000.0
-118.45,37.7,2.35,107800.0
-118.74,37.58,3.7315,159300.0
-118.96,37.64,4.2381,242700.0
-119.02,37.64,3.2431,221400.0
-118.98,37.65,4.5375,169800.0
-118.99,37.65,5.01,195500.0
-118.98,37.64,3.05,188900.0
-118.97,37.64,3.0685,162500.0
-118.97,37.64,3.0921,87500.0
-118.97,37.64,3.6042,137500.0
-118.99,37.63,3.2917,231800.0
-121.64,36.72,4.1742,159900.0
-121.63,36.71,3.9818,152900.0
-121.62,36.71,4.3451,177800.0
-121.62,36.74,5.0374,165400.0
-121.64,36.7,4.1675,142500.0
-121.65,36.7,3.0827,148100.0
-121.66,36.71,3.2929,157500.0
-121.66,36.7,3.4222,158100.0
-121.65,36.69,2.7367,160300.0
-121.64,36.68,2.3463,156100.0
-121.63,36.68,2.1766,108500.0
-121.61,36.68,2.8542,127600.0
-121.62,36.68,2.4884,130500.0
-121.61,36.69,2.0244,118500.0
-121.61,36.67,2.5224,119200.0
-121.62,36.67,2.8942,129000.0
-121.62,36.67,2.5329,135200.0
-121.63,36.67,2.5263,130400.0
-121.64,36.67,3.0197,137500.0
-121.63,36.65,1.6071,112500.0
-121.64,36.66,5.2285,248100.0
-121.65,36.66,3.2355,214200.0
-121.65,36.66,3.5288,221000.0
-121.65,36.67,2.8924,169600.0
-121.65,36.67,1.9385,123200.0
-121.66,36.68,0.9914,147500.0
-121.66,36.67,3.1439,192300.0
-121.66,36.67,3.1071,193100.0
-121.67,36.66,3.6875,189700.0
-121.67,36.67,3.9219,222500.0
-121.68,36.67,5.0,202300.0
-121.67,36.68,2.8289,168300.0
-121.66,36.69,3.7912,168900.0
-121.79,36.85,2.7321,150000.0
-121.77,36.87,3.3472,293800.0
-121.73,36.9,2.5195,136900.0
-121.71,36.9,4.6125,253800.0
-121.68,36.9,5.2729,322900.0
-121.66,36.89,5.5148,253500.0
-121.76,36.83,3.6693,211000.0
-121.73,36.86,4.4271,175700.0
-121.71,36.88,3.7766,177000.0
-121.73,36.85,3.6607,206300.0
-121.7,36.84,4.9107,231900.0
-121.65,36.85,4.5787,245100.0
-121.69,36.8,3.338,185300.0
-121.74,36.79,4.3814,245300.0
-121.72,36.81,3.2969,229900.0
-121.69,36.81,4.5272,221000.0
-121.66,36.82,5.0092,238700.0
-121.64,36.82,4.1696,222500.0
-121.76,36.75,3.8424,155700.0
-121.7,36.77,3.0347,227200.0
-121.76,36.77,2.3384,121000.0
-121.75,36.77,3.2937,135300.0
-121.75,36.76,2.7694,132400.0
-121.64,36.74,4.1696,175000.0
-121.64,36.8,4.5812,255200.0
-121.6,36.81,5.2203,286500.0
-121.65,36.77,4.7969,227500.0
-121.68,36.72,3.2652,152800.0
-121.7,36.67,3.3456,252600.0
-121.62,36.63,3.6286,165500.0
-121.54,36.7,3.525,201700.0
-121.62,36.69,2.5986,135700.0
-121.62,36.69,2.2667,72900.0
-121.69,36.62,6.0332,244900.0
-121.7,36.6,5.0162,283100.0
-121.67,36.58,6.1551,291800.0
-121.59,36.55,5.1788,270000.0
-121.7,36.55,7.6245,336600.0
-121.69,36.52,8.0922,390100.0
-121.43,36.5,2.3879,129800.0
-121.44,36.51,3.2219,114700.0
-121.45,36.51,1.775,112500.0
-121.42,36.57,2.8775,134100.0
-121.48,36.49,1.9722,210700.0
-121.74,36.49,4.4209,274600.0
-121.73,36.5,5.6383,377000.0
-121.74,36.47,4.25,279100.0
-121.7,36.48,3.5039,288400.0
-121.62,36.43,4.7891,230600.0
-121.66,36.37,6.1668,405800.0
-121.31,36.42,2.6629,102700.0
-121.32,36.42,3.0437,76600.0
-121.32,36.43,2.7153,114300.0
-121.33,36.43,2.625,109100.0
-121.4,36.38,3.3289,190600.0
-121.23,36.33,3.0543,92400.0
-121.25,36.32,2.9184,100500.0
-121.26,36.32,2.3,206300.0
-121.24,36.33,3.1222,125500.0
-121.24,36.34,2.6648,164600.0
-121.12,36.21,2.1107,76200.0
-121.13,36.21,3.1929,137900.0
-121.13,36.21,1.7548,95800.0
-121.13,36.21,3.4821,113700.0
-121.13,36.2,2.9559,163200.0
-121.02,36.24,2.6801,100000.0
-121.2,36.14,3.9647,135000.0
-121.39,36.16,3.0526,146900.0
-121.32,35.95,3.5547,200000.0
-121.0,35.94,3.3724,114600.0
-120.79,36.06,2.4881,87500.0
-120.51,35.91,5.3245,250000.0
-121.91,36.42,3.7083,210000.0
-121.84,36.25,2.6094,362500.0
-121.62,36.14,3.2375,450000.0
-121.87,36.55,5.1506,387500.0
-121.82,36.54,5.5469,378800.0
-121.77,36.53,10.1854,426000.0
-121.84,36.52,6.5234,357400.0
-121.88,36.49,5.8142,500001.0
-121.92,36.57,4.174,394400.0
-121.91,36.55,5.7248,398800.0
-121.92,36.54,3.9792,468000.0
-121.92,36.56,5.5164,369100.0
-121.94,36.55,3.4048,487100.0
-121.92,36.56,2.7039,364000.0
-121.92,36.55,3.7852,465800.0
-121.92,36.55,3.6,452800.0
-121.92,36.55,3.275,500001.0
-121.95,36.61,6.3835,407800.0
-121.93,36.59,5.0621,386500.0
-121.95,36.6,7.1198,469900.0
-121.95,36.59,5.8505,417100.0
-121.94,36.58,6.777,500000.0
-121.94,36.57,14.4113,500001.0
-121.93,36.6,4.0154,225700.0
-121.92,36.61,3.1543,253800.0
-121.93,36.62,3.725,278000.0
-121.92,36.61,3.1359,268000.0
-121.93,36.62,4.0313,253800.0
-121.92,36.62,4.3281,236500.0
-121.92,36.62,3.7614,241700.0
-121.92,36.62,3.0379,249300.0
-121.91,36.62,3.2865,240100.0
-121.92,36.62,2.6713,234600.0
-121.92,36.62,2.5625,235400.0
-121.92,36.62,3.4327,254500.0
-121.91,36.62,2.475,258300.0
-121.91,36.62,3.3333,247900.0
-121.71,36.78,5.9175,240200.0
-121.92,36.62,2.5263,286400.0
-121.91,36.62,3.5865,290000.0
-121.91,36.62,3.7454,243800.0
-121.91,36.63,2.1776,279200.0
-121.93,36.63,3.5147,313900.0
-121.93,36.63,3.1912,319800.0
-121.92,36.63,3.4943,311100.0
-121.93,36.63,4.3571,287500.0
-121.92,36.63,3.4167,339100.0
-121.89,36.63,3.0383,217300.0
-121.9,36.61,2.9309,217100.0
-121.91,36.61,3.2952,234600.0
-121.92,36.61,4.3,226400.0
-121.92,36.61,2.4922,243800.0
-121.9,36.6,2.4663,236500.0
-121.9,36.6,2.8727,225000.0
-121.9,36.6,3.0625,260300.0
-121.9,36.59,4.6182,301000.0
-121.9,36.58,3.1977,289300.0
-121.91,36.59,4.6964,291300.0
-121.91,36.6,5.5519,329500.0
-121.91,36.59,6.2323,339100.0
-121.89,36.6,2.7917,225000.0
-121.89,36.6,1.2656,500000.0
-121.88,36.6,2.5164,178100.0
-121.88,36.59,2.6894,179500.0
-121.89,36.59,3.1364,150000.0
-121.89,36.59,6.918,500001.0
-121.88,36.58,4.0432,450000.0
-121.86,36.58,5.7578,347700.0
-121.81,36.57,6.9615,500001.0
-121.87,36.61,4.2109,278800.0
-121.86,36.6,3.038,195300.0
-121.86,36.6,2.9085,156300.0
-121.86,36.6,3.5568,191200.0
-121.85,36.6,2.5372,218000.0
-121.85,36.59,3.3156,186300.0
-121.84,36.59,4.3269,221300.0
-121.83,36.61,3.0542,142100.0
-121.83,36.6,4.3472,185000.0
-121.84,36.61,2.5663,128900.0
-121.84,36.6,3.4643,191800.0
-121.84,36.61,2.2007,112800.0
-121.84,36.61,1.875,122300.0
-121.82,36.61,3.8015,169100.0
-121.83,36.61,3.4531,133100.0
-121.83,36.61,3.2545,131200.0
-121.83,36.62,3.5,162400.0
-121.83,36.62,2.7708,161800.0
-121.85,36.6,2.4864,140400.0
-121.85,36.61,1.3897,125000.0
-121.86,36.63,2.5313,108300.0
-121.84,36.62,2.225,150000.0
-121.79,36.64,2.3087,118800.0
-121.8,36.68,3.0,162200.0
-121.79,36.68,3.0608,168300.0
-121.8,36.72,5.4508,190000.0
-121.8,36.69,3.4239,194800.0
-121.77,36.71,3.512,174800.0
-122.29,38.3,1.0096,162500.0
-122.29,38.3,1.8287,146900.0
-122.3,38.3,2.7619,154600.0
-122.3,38.3,3.3542,154600.0
-122.29,38.3,1.6691,183300.0
-122.28,38.29,2.2366,140200.0
-122.29,38.29,2.4398,163100.0
-122.3,38.29,2.9643,154000.0
-122.3,38.29,2.6518,156100.0
-122.29,38.28,3.6083,134200.0
-122.26,38.29,6.5799,218100.0
-122.27,38.29,2.8409,153000.0
-122.28,38.3,2.0134,142500.0
-122.28,38.29,1.9875,325000.0
-122.27,38.29,3.3021,152700.0
-122.26,38.28,4.5,158300.0
-122.27,38.28,2.6618,136200.0
-122.26,38.31,5.2444,281100.0
-122.27,38.32,1.9946,206800.0
-122.27,38.31,2.9054,155200.0
-122.28,38.32,3.4543,194500.0
-122.29,38.32,2.7667,153200.0
-122.3,38.32,2.5035,153200.0
-122.3,38.31,3.455,137500.0
-122.29,38.31,2.7325,162900.0
-122.28,38.31,1.76,166700.0
-122.29,38.31,2.2721,139800.0
-122.3,38.3,2.6346,139800.0
-122.31,38.34,4.5293,210400.0
-122.31,38.33,3.6042,183300.0
-122.3,38.33,4.1862,183600.0
-122.31,38.33,4.0132,174700.0
-122.31,38.32,3.7045,161500.0
-122.32,38.33,5.0877,209300.0
-122.33,38.33,5.3017,202600.0
-122.32,38.32,5.8002,238700.0
-122.32,38.32,4.0878,164400.0
-122.31,38.32,3.285,138100.0
-122.32,38.32,5.0,175200.0
-122.33,38.31,6.1953,258900.0
-122.31,38.3,3.9,187300.0
-122.31,38.31,3.8796,175500.0
-122.31,38.3,3.6039,126000.0
-122.32,38.29,2.3787,177900.0
-122.33,38.29,5.3351,269900.0
-122.3,38.29,2.4728,139700.0
-122.3,38.29,3.0404,142100.0
-122.3,38.28,3.3977,158700.0
-122.31,38.27,4.3585,194400.0
-122.3,38.27,3.6389,130200.0
-122.3,38.25,3.7188,163400.0
-122.21,38.28,4.4861,269300.0
-122.24,38.25,4.9167,187500.0
-122.28,38.22,7.5197,275000.0
-122.29,38.19,4.7472,148600.0
-122.25,38.17,4.2955,121300.0
-122.23,38.17,1.8942,216700.0
-122.25,38.16,2.9375,106700.0
-122.26,38.16,4.0337,130400.0
-122.39,38.37,6.8,240800.0
-122.37,38.33,4.825,195100.0
-122.35,38.3,5.6304,243100.0
-122.33,38.21,4.625,228600.0
-122.4,38.34,3.5781,242500.0
-122.33,38.38,4.5694,287500.0
-122.4,38.41,2.5685,267600.0
-122.32,38.35,5.5718,185200.0
-122.36,38.41,3.7067,175000.0
-122.36,38.4,2.2536,201200.0
-122.18,38.35,6.0266,216700.0
-122.21,38.41,5.5266,331300.0
-122.29,38.4,4.7833,361100.0
-122.33,38.39,6.3427,304800.0
-122.28,38.34,3.6389,304000.0
-122.26,38.36,6.9931,398800.0
-122.26,38.33,5.815,339200.0
-122.23,38.33,5.5368,325900.0
-122.24,38.31,6.1089,280800.0
-122.52,38.53,4.875,336700.0
-122.48,38.48,4.6379,348200.0
-122.4,38.46,4.635,248500.0
-122.47,38.51,3.5506,187500.0
-122.47,38.51,3.4904,196900.0
-122.48,38.51,3.1312,247600.0
-122.48,38.5,4.3125,276500.0
-122.47,38.5,4.1993,214500.0
-122.45,38.51,1.9441,184400.0
-122.4,38.53,3.6118,248400.0
-122.44,38.57,3.6429,159700.0
-122.45,38.58,3.0938,189400.0
-122.47,38.6,5.3698,303300.0
-122.48,38.54,4.2096,256600.0
-122.46,38.53,3.6641,275800.0
-122.27,38.68,3.1563,98400.0
-122.26,38.57,2.1979,152800.0
-122.27,38.53,4.4,142500.0
-122.18,38.49,3.3393,146900.0
-122.52,38.67,3.4539,300000.0
-122.59,38.56,4.65,245000.0
-122.57,38.58,1.9925,225000.0
-122.58,38.59,3.5208,195800.0
-122.58,38.58,2.3942,183100.0
-122.59,38.58,3.7585,185700.0
-121.07,39.15,2.4726,143400.0
-121.07,39.09,2.8864,143100.0
-121.1,39.08,2.5887,144400.0
-121.11,39.09,2.3062,138800.0
-121.12,39.03,3.6563,163500.0
-121.05,39.13,4.4375,185100.0
-121.03,39.14,4.0775,164500.0
-121.07,39.13,4.0848,155900.0
-121.05,39.11,3.6333,170200.0
-121.04,39.08,3.463,201700.0
-121.0,39.09,3.0781,162500.0
-121.08,39.02,4.2031,209600.0
-121.07,39.05,3.6087,182100.0
-121.07,39.04,4.5042,206400.0
-121.03,39.05,3.9185,195200.0
-121.06,39.04,4.2802,194800.0
-121.06,39.04,5.5161,361900.0
-121.06,39.03,3.8417,187200.0
-121.22,39.11,3.0804,156800.0
-121.19,39.05,3.9,180400.0
-121.14,39.1,5.0389,171500.0
-121.12,39.2,3.045,170400.0
-121.1,39.15,4.0333,161500.0
-121.08,39.18,3.7426,162700.0
-121.18,39.26,3.5938,140300.0
-121.18,39.25,4.3646,185900.0
-121.2,39.25,4.3523,188200.0
-121.18,39.23,3.7125,175000.0
-121.21,39.24,4.3702,226100.0
-121.2,39.23,5.2359,213300.0
-121.18,39.19,2.4688,138800.0
-121.16,39.18,3.1042,152000.0
-121.25,39.17,2.125,151800.0
-121.2,39.2,2.9688,128300.0
-121.15,39.23,2.8102,144400.0
-121.24,39.22,2.2917,145100.0
-121.23,39.27,3.3603,162500.0
-121.07,39.23,1.9886,113800.0
-121.04,39.24,2.3125,125700.0
-121.05,39.23,1.5313,154900.0
-121.06,39.23,2.186,132700.0
-121.06,39.22,2.325,109700.0
-121.09,39.23,2.7813,109200.0
-121.07,39.22,2.425,121100.0
-121.08,39.22,2.1419,105200.0
-121.08,39.21,2.4811,111800.0
-121.09,39.22,2.6042,116700.0
-121.07,39.2,1.0,90600.0
-121.02,39.23,1.4241,125000.0
-121.04,39.22,2.25,112500.0
-121.03,39.21,3.2337,123100.0
-121.05,39.2,2.3125,108300.0
-121.06,39.21,2.2083,103900.0
-121.05,39.21,2.535,117100.0
-120.94,39.22,4.0062,153800.0
-120.83,39.27,3.67,160100.0
-121.0,39.23,4.0426,191700.0
-120.99,39.22,2.8942,182500.0
-120.99,39.2,3.3009,156800.0
-120.93,39.17,3.6563,164900.0
-120.99,39.13,3.6434,155400.0
-120.99,39.18,3.6607,153000.0
-121.0,39.16,3.2813,163200.0
-121.04,39.19,3.5859,144300.0
-121.02,39.17,3.2303,149500.0
-121.02,39.27,3.2,155000.0
-121.03,39.26,2.4283,143100.0
-121.0,39.26,3.1094,136100.0
-121.02,39.25,2.2278,155400.0
-121.06,39.29,3.4028,171800.0
-120.94,39.32,3.5385,157400.0
-121.06,39.25,3.9537,172800.0
-120.89,39.3,3.5417,155100.0
-120.99,39.26,3.7917,179200.0
-120.91,39.39,1.6094,79500.0
-121.03,39.37,2.6341,85000.0
-121.13,39.31,2.8102,128900.0
-120.74,39.39,1.3523,85700.0
-120.09,39.4,2.125,83900.0
-120.17,39.33,4.119,110900.0
-120.2,39.33,3.7841,109500.0
-120.19,39.32,2.3594,155700.0
-120.17,39.32,3.5652,119800.0
-120.17,39.33,0.9283,116300.0
-120.1,39.37,4.5208,117300.0
-120.1,39.33,4.3958,124800.0
-120.15,39.36,5.6856,138100.0
-120.26,39.32,3.0043,122100.0
-120.35,39.34,4.0278,95800.0
-120.27,39.35,4.665,145600.0
-120.25,39.34,3.1842,162500.0
-120.24,39.35,3.4792,180800.0
-120.23,39.36,4.0481,152300.0
-120.22,39.35,4.5882,198400.0
-120.21,39.35,4.7917,187500.0
-120.19,39.35,5.0622,174100.0
-117.95,33.94,5.0782,264100.0
-117.96,33.94,4.8906,228900.0
-117.97,33.94,4.1205,217000.0
-117.97,33.94,5.5608,255800.0
-117.97,33.94,4.0893,215700.0
-117.97,33.93,4.4107,202000.0
-117.97,33.93,4.5461,194000.0
-117.96,33.93,3.46,232800.0
-117.96,33.93,3.776,192600.0
-117.96,33.94,2.6641,185200.0
-117.94,33.93,4.0833,162500.0
-117.94,33.93,3.8194,186000.0
-117.94,33.93,2.7125,166100.0
-117.95,33.93,3.4702,161900.0
-117.95,33.93,2.6123,161300.0
-117.96,33.93,4.7446,175400.0
-117.97,33.92,5.7796,241300.0
-117.97,33.93,4.1321,198100.0
-117.97,33.92,3.0,251400.0
-117.96,33.92,3.2158,215000.0
-117.95,33.92,3.6106,153600.0
-117.94,33.92,3.0588,145200.0
-117.95,33.92,4.0,178200.0
-117.95,33.92,4.3426,141300.0
-117.94,33.92,4.6696,165500.0
-117.95,33.92,3.1378,137000.0
-117.94,33.94,5.1084,303800.0
-117.94,33.94,4.5096,241100.0
-117.95,33.94,4.45,267900.0
-117.94,33.94,2.2156,145000.0
-117.93,33.94,6.0516,245000.0
-117.93,33.94,4.225,224700.0
-117.93,33.93,3.7933,184400.0
-117.92,33.94,5.583,267700.0
-117.92,33.94,4.7813,198200.0
-117.93,33.92,4.2443,174400.0
-117.93,33.93,2.8,137500.0
-117.93,33.93,2.1944,139600.0
-117.92,33.93,3.75,166300.0
-117.91,33.93,6.2452,291700.0
-117.91,33.94,6.3433,350500.0
-117.89,33.94,4.7216,227000.0
-117.88,33.93,7.6486,306700.0
-117.9,33.93,3.3173,247400.0
-117.89,33.92,5.4617,190300.0
-117.9,33.92,5.9177,267600.0
-117.91,33.92,4.7222,208300.0
-117.91,33.91,3.6106,196400.0
-117.91,33.91,5.0096,221700.0
-117.91,33.91,4.125,230200.0
-117.91,33.91,4.9766,267100.0
-117.89,33.92,3.8333,170400.0
-117.89,33.91,3.7321,216500.0
-117.9,33.91,3.5403,195400.0
-117.89,33.92,3.4954,159500.0
-117.89,33.92,2.3935,125000.0
-117.89,33.9,6.5284,288700.0
-117.89,33.9,7.898,258200.0
-117.9,33.9,4.9743,193500.0
-117.9,33.91,4.9524,226600.0
-117.9,33.91,4.3103,201600.0
-117.92,33.92,5.1952,302100.0
-117.92,33.91,6.1825,336900.0
-117.92,33.91,9.5561,411800.0
-117.91,33.9,9.3125,293500.0
-117.92,33.89,5.4716,400000.0
-117.92,33.9,6.3489,337900.0
-117.93,33.91,5.2017,364600.0
-117.9,33.9,6.9399,349600.0
-117.9,33.88,9.0055,375400.0
-117.89,33.89,13.1107,467600.0
-117.92,33.89,5.0258,161800.0
-117.97,33.91,6.0076,269500.0
-117.96,33.9,7.2532,381500.0
-117.95,33.9,6.8429,372600.0
-117.96,33.9,6.5635,346900.0
-117.98,33.9,4.8264,146800.0
-117.96,33.88,6.2556,341300.0
-117.95,33.89,6.5764,349000.0
-117.96,33.89,4.4375,334100.0
-117.94,33.91,5.6441,313000.0
-117.93,33.9,9.9071,500001.0
-117.94,33.89,6.7528,459600.0
-117.94,33.88,5.3738,365100.0
-117.94,33.9,9.7956,500001.0
-117.98,33.87,3.3199,188800.0
-117.98,33.87,3.8068,158700.0
-117.98,33.86,3.875,137500.0
-117.98,33.86,4.1287,205800.0
-117.97,33.87,3.7054,169200.0
-117.97,33.86,3.6006,161700.0
-117.97,33.86,3.5855,174300.0
-117.97,33.86,3.6471,141700.0
-117.96,33.86,3.7813,184900.0
-117.96,33.86,4.2937,183200.0
-117.96,33.87,3.7222,187500.0
-117.95,33.86,4.53,193500.0
-117.95,33.86,5.2099,191400.0
-117.96,33.86,3.3516,190000.0
-117.94,33.88,5.4217,256000.0
-117.95,33.87,4.285,184900.0
-117.95,33.87,4.4784,185200.0
-117.95,33.87,2.0227,55000.0
-117.96,33.87,3.141,167500.0
-117.96,33.87,4.7984,175800.0
-117.95,33.88,3.6705,275000.0
-117.94,33.86,4.6477,194700.0
-117.94,33.86,2.1432,197500.0
-117.95,33.86,5.197,195700.0
-117.93,33.86,4.5774,182100.0
-117.93,33.86,4.0288,184000.0
-117.94,33.86,4.6964,183100.0
-117.94,33.86,4.75,185600.0
-117.93,33.88,5.1237,240000.0
-117.93,33.87,1.4803,137500.0
-117.94,33.87,3.9375,187000.0
-117.94,33.88,4.3333,239300.0
-117.92,33.87,2.1991,191100.0
-117.92,33.87,2.8438,162500.0
-117.93,33.87,2.315,182100.0
-117.93,33.88,4.0812,241700.0
-117.93,33.88,7.2893,293500.0
-117.92,33.88,3.75,232500.0
-117.91,33.88,5.2336,235600.0
-117.92,33.88,5.3649,243600.0
-117.92,33.88,5.3986,318700.0
-117.91,33.89,7.875,351900.0
-117.9,33.88,5.2897,230400.0
-117.9,33.88,4.675,215400.0
-117.9,33.87,2.9861,218600.0
-117.9,33.87,3.4338,195200.0
-117.91,33.87,2.5,143800.0
-117.91,33.87,2.9076,177300.0
-117.88,33.89,3.6435,119100.0
-117.88,33.89,4.5,173300.0
-117.88,33.88,3.0263,162500.0
-117.89,33.88,1.9127,175000.0
-117.89,33.88,5.3836,229600.0
-117.89,33.88,5.7519,243400.0
-117.89,33.87,3.0893,188200.0
-117.89,33.87,3.3594,202100.0
-117.88,33.87,5.6409,190900.0
-117.89,33.87,3.0465,148900.0
-117.93,33.87,3.3472,168000.0
-117.93,33.86,2.6563,155000.0
-117.93,33.86,3.3438,186600.0
-117.93,33.86,5.5867,182500.0
-117.93,33.87,1.7935,162500.0
-117.89,33.86,3.3008,193800.0
-117.91,33.86,2.4732,165800.0
-117.92,33.86,3.6375,133900.0
-117.92,33.87,3.055,157800.0
-117.87,33.91,4.2188,176300.0
-117.88,33.9,6.5945,277300.0
-117.88,33.9,3.5333,114400.0
-117.88,33.89,3.0214,218400.0
-117.88,33.89,3.6946,265500.0
-117.87,33.89,7.1472,270100.0
-117.86,33.91,6.4514,270800.0
-117.86,33.9,6.9113,285200.0
-117.86,33.9,7.2478,299200.0
-117.87,33.9,6.8268,280300.0
-117.86,33.89,6.6897,289800.0
-117.86,33.89,6.9612,274500.0
-117.87,33.89,6.4218,275000.0
-117.86,33.88,3.7361,201400.0
-117.87,33.89,2.425,171700.0
-117.87,33.89,3.343,184600.0
-117.87,33.88,3.025,156900.0
-117.87,33.88,3.3036,183900.0
-117.87,33.88,3.5667,190700.0
-117.87,33.88,3.6417,204300.0
-117.86,33.87,5.1784,254000.0
-117.87,33.85,5.2949,350000.0
-117.85,33.86,4.6806,187500.0
-117.85,33.89,5.9639,262300.0
-117.85,33.88,7.3658,288500.0
-117.86,33.88,6.5843,272200.0
-117.85,33.87,5.6549,301900.0
-117.85,33.9,5.5918,260500.0
-117.85,33.9,5.2037,242200.0
-117.84,33.89,5.7951,226900.0
-117.85,33.89,5.7457,240600.0
-117.88,33.87,3.2083,145300.0
-117.87,33.86,3.1534,324400.0
-117.87,33.87,4.6563,162400.0
-117.87,33.87,2.4929,158500.0
-117.87,33.87,3.0227,297100.0
-117.86,33.87,5.6573,216000.0
-117.88,33.85,2.7759,200000.0
-117.87,33.86,3.4856,142800.0
-117.88,33.85,3.1667,113900.0
-117.81,33.89,5.8243,297900.0
-117.82,33.88,7.0526,327500.0
-117.82,33.89,4.6172,238300.0
-117.81,33.88,5.3339,371700.0
-117.82,33.89,4.0714,278900.0
-117.78,33.86,4.1064,246100.0
-117.76,33.87,6.4265,263700.0
-117.83,33.9,6.5755,272800.0
-117.84,33.9,7.0352,299600.0
-117.83,33.89,4.625,245700.0
-117.83,33.88,6.0132,259400.0
-117.84,33.89,6.7837,264300.0
-117.83,33.88,6.9308,231700.0
-117.82,33.88,6.2185,280300.0
-117.83,33.87,5.2131,243900.0
-117.81,33.88,9.2327,461300.0
-117.81,33.87,6.0591,233500.0
-117.8,33.87,4.2566,206100.0
-117.81,33.86,3.5625,235000.0
-117.87,33.92,6.3303,303000.0
-117.88,33.92,5.457,308800.0
-117.85,33.92,8.0287,371800.0
-117.87,33.92,6.0571,272400.0
-117.83,33.93,6.5841,306400.0
-117.8,33.92,4.6315,277500.0
-117.8,33.89,7.0217,357900.0
-117.79,33.88,6.0829,252600.0
-117.78,33.87,5.3307,169600.0
-117.78,33.88,6.6678,301900.0
-117.78,33.9,6.5437,268200.0
-117.82,33.9,7.5744,259300.0
